Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE	110614	14-06-2011	102741	CME	00	102	38596	27060	25576	2483	2094	0	0	2682	130	13	423	7806	2417	37172	38425	1424	171	-2625	-109	377	-2607	58	0	0	394	-359	2	28	205	-80	-2314	-2462	-311	-163	100	70.1	66.3	6.4	5.4	0	0	6.9	0.3	0	1.1	20.2	6.3	96.3	99.6	3.7	0.4	21		5			0	0	8						15	10	88.2	90.6	92.8	99.1	77.2	83.2	81	86.8	"(CONTRACTS OF BRL 100,000)"	F15	Combined
BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE	110531	31-05-2011	102741	CME	00	102	41221	27169	25199	5090	2036	0	0	2288	489	11	395	7601	2497	39486	40887	1735	334	8723	928	350	4734	7	0	0	-7	113	0	25	824	2497	8184	8518	539	205	100	65.9	61.1	12.3	4.9	0	0	5.6	1.2	0	1	18.4	6.1	95.8	99.2	4.2	0.8	21		6	6		0	0	7						19	10	82.7	84.4	90.5	97.8	71.8	76.3	75.4	80.8	"(CONTRACTS OF BRL 100,000)"	F15	Combined
BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE	110524	24-05-2011	102741	CME	00	102	32498	26241	24849	356	2029	0	0	2295	376	11	370	6777	0	31302	32369	1196	129																		100	80.7	76.5	1.1	6.2	0	0	7.1	1.2	0	1.1	20.9	0	96.3	99.6	3.7	0.4	21		6			0	0	7					0	14	10	89.7	92.6	93.8	99.1	89.5	92.6	93.5	98.2	"(CONTRACTS OF BRL 100,000)"	F15	Combined
BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE	110419	19-04-2011	102741	CME	00	102	37402	26198	29753	3	4097	0	0	5281	608	0	432	6848	0	36011	37212	1391	190	6	0	-97	0	-68	0	0	12	30	0	15	25	0	-41	-42	47	48	100	70	79.5	0	11	0	0	14.1	1.6	0	1.2	18.3	0	96.3	99.5	3.7	0.5	20		6			0	0	7		0			0	12	9	90.8	89.4	95.1	99	90.8	89.4	95.1	99	"(CONTRACTS OF BRL 100,000)"	F15	Combined
BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE	110412	12-04-2011	102741	CME	00	102	37396	26198	29850	3	4165	0	0	5269	578	0	417	6823	0	36052	37254	1344	142	-60	0	-401	0	112	0	0	-190	346	0	7	-10	0	-71	-65	11	5	100	70.1	79.8	0	11.1	0	0	14.1	1.5	0	1.1	18.2	0	96.4	99.6	3.6	0.4	20		6			0	0	7		0			0	12	9	91	89.7	95.3	99.2	91	89.7	95.3	99.2	"(CONTRACTS OF BRL 100,000)"	F15	Combined
BRAZILIAN REAL - CHICAGO MERCANTILE EXCHANGE	110405	05-04-2011	102741	CME	00	102	37456	26198	30251	3	4053	0	0	5459	232	0	410	6833	0	36123	37319	1333	137																		100	69.9	80.8	0	10.8	0	0	14.6	0.6	0	1.1	18.2	0	96.4	99.6	3.6	0.4	20		6			0	0	7		0			0	12	9	92	90.6	95.5	99.2	92	90.6	95.5	99.2	"(CONTRACTS OF BRL 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111227	27-12-2011	112741	CME	00	112	10181	2890	1836	225	0	169	0	4956	5012	0	265	500	0	8336	7742	1845	2439	739	-399	540	0	0	-105	0	841	157	0	100	-9	0	542	583	197	156	100	28.4	18	2.2	0	1.7	0	48.7	49.2	0	2.6	4.9	0	81.9	76	18.1	24	32	7			0		0	5	13	0			0	14	19	57	39.2	72.4	55	57	39.2	71.7	55	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111220	20-12-2011	112741	CME	00	112	9442	3289	1296	225	0	274	0	4115	4855	0	165	509	0	7794	7159	1648	2283	-19244	-12388	-17261	-175	0	13	0	-6011	-1135	-495	0	-5	0	-19069	-19058	-175	-186	100	34.8	13.7	2.4	0	2.9	0	43.6	51.4	0	1.7	5.4	0	82.5	75.8	17.5	24.2	31	8			0		0	5	11	0			0	14	18	54.8	39.7	73.4	56.9	54.8	39.7	72.1	56.9	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111213	13-12-2011	112741	CME	00	112	28686	15677	18557	400	0	261	0	10126	5990	495	165	514	0	26863	26217	1823	2469	1089	-183	931	196	0	-33	0	403	-617	325	0	29	0	741	831	348	258	100	54.7	64.7	1.4	0	0.9	0	35.3	20.9	1.7	0.6	1.8	0	93.6	91.4	6.4	8.6	41	8	9	5	0		0	5	14	4			0	19	31	69.7	52.4	84.5	68.8	69.3	51.8	84	67.7	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111206	06-12-2011	112741	CME	00	112	27597	15860	17626	204	0	294	0	9723	6607	170	165	485	0	26122	25386	1475	2211	-680	-472	871	181	0	-69	0	-296	-1664	162	-290	-7	0	-715	-526	35	-154	100	57.5	63.9	0.7	0	1.1	0	35.2	23.9	0.6	0.6	1.8	0	94.7	92	5.3	8	42	8	9		0		0	6	14				0	19	28	73.2	51.8	87.3	69.9	73.2	51.1	87.2	69.2	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111129	29-11-2011	112741	CME	00	112	28277	16332	16755	23	0	363	0	10019	8271	8	455	492	0	26837	25912	1440	2365	1407	3089	-1298	23	0	109	0	-1577	2625	6	-88	150	0	1453	1615	-46	-208	100	57.8	59.3	0.1	0	1.3	0	35.4	29.2	0	1.6	1.7	0	94.9	91.6	5.1	8.4	43	8	8		0		0	5	16				0	18	28	76	47.5	88.9	64.6	76	47.5	88.9	64.6	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111122	22-11-2011	112741	CME	00	112	26870	13243	18053	0	0	254	0	11596	5646	2	543	342	0	25384	24297	1486	2573	904	2552	-1170	-8	0	0	0	-1509	1518	-1	288	0	0	1322	339	-418	565	100	49.3	67.2	0	0	0.9	0	43.2	21	0	2	1.3	0	94.5	90.4	5.5	9.6	39	5	9	0	0		0	6	15				0	14	26	77.1	53.6	89.9	68.8	77.1	53.6	89.9	68.8	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111115	15-11-2011	112741	CME	00	112	25966	10691	19223	8	0	254	0	13105	4128	3	255	342	0	24062	23958	1904	2008	1216	1796	-611	8	0	16	0	-389	1129	-3	-51	0	0	1361	539	-145	677	100	41.2	74	0	0	1	0	50.5	15.9	0	1	1.3	0	92.7	92.3	7.3	7.7	35	5	9		0		0	6	12				0	14	23	75.5	58.8	88.2	74	75.5	58.8	88.2	73.9	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111108	08-11-2011	112741	CME	00	112	24750	8895	19834	0	0	238	0	13494	2999	6	306	342	0	22701	23419	2049	1331	729	409	1136	-87	0	0	0	697	109	6	-35	-166	0	990	998	-261	-269	100	35.9	80.1	0	0	1	0	54.5	12.1	0	1.2	1.4	0	91.7	94.6	8.3	5.4	35	5	9	0	0		0	8	10				0	15	22	71.5	64.2	85.2	80.3	71.5	64.2	85.2	80.3	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111101	01-11-2011	112741	CME	00	112	24021	8486	18698	87	0	238	0	12797	2890	0	341	508	0	21711	22421	2310	1600	-654	-1169	174	69	-146	-150	0	242	-977	0	-26	26	0	-1030	-858	376	204	100	35.3	77.8	0.4	0	1	0	53.3	12	0	1.4	2.1	0	90.4	93.3	9.6	6.7	37	5	8		0		0	9	11	0			0	17	22	66.3	65.1	81.5	79.6	66.3	64.8	81.5	79.3	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111025	25-10-2011	112741	CME	00	112	24675	9655	18524	18	146	388	0	12555	3867	0	367	482	0	22741	23279	1934	1396	620	-700	1260	13	-12	150	0	1238	-402	0	5	140	0	544	1161	76	-541	100	39.1	75.1	0.1	0.6	1.6	0	50.9	15.7	0	1.5	2	0	92.2	94.3	7.8	5.7	39	5	9				0	8	11	0			0	17	24	65.1	62.5	83.2	76.7	65.1	62.5	83.2	76.6	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111018	18-10-2011	112741	CME	00	112	24055	10355	17264	5	158	238	0	11317	4269	0	362	342	0	22197	22118	1858	1937	-1004	-1736	877	-48	-33	0	0	330	-1486	-102	15	0	0	-1574	-759	570	-245	100	43	71.8	0	0.7	1	0	47	17.7	0	1.5	1.4	0	92.3	91.9	7.7	8.1	35	5	8				0	7	11	0			0	16	21	69.6	60.1	86.5	76.2	69.6	60.1	86.5	76.1	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111011	11-10-2011	112741	CME	00	112	25059	12091	16387	53	191	238	0	10987	5755	102	347	342	0	23771	22877	1288	2182	-1152	-53	1845	27	-2	25	0	-918	-2395	0	0	-168	0	-946	-666	-206	-486	100	48.3	65.4	0.2	0.8	0.9	0	43.8	23	0.4	1.4	1.4	0	94.9	91.3	5.1	8.7	36	6	7				0	7	12				0	17	22	66.7	55.6	86.1	74.3	66.7	55.4	86.1	74.1	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	111004	04-10-2011	112741	CME	00	112	26211	12144	14542	26	193	213	0	11905	8150	102	347	510	0	24717	23543	1494	2668	2407	4732	-1392	21	-264	213	0	-1270	2562	102	-147	232	0	3174	1738	-767	669	100	46.3	55.5	0.1	0.7	0.8	0	45.4	31.1	0.4	1.3	1.9	0	94.3	89.8	5.7	10.2	38	7	6				0	8	12				0	19	22	63.9	52.5	83	70.8	63.9	52.4	83	70.7	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110927	27-09-2011	112741	CME	00	112	23804	7412	15934	5	457	0	0	13175	5588	0	494	278	0	21543	21805	2261	1999	1497	5003	-1786	3	2	0	0	-2355	2510	0	-58	113	0	2595	840	-1098	657	100	31.1	66.9	0	1.9	0	0	55.3	23.5	0	2.1	1.2	0	90.5	91.6	9.5	8.4	38	5	6			0	0	9	12	0			0	20	19	59.4	61.1	78.7	78.5	59.4	61.1	78.7	78.5	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110920	20-09-2011	112741	CME	00	112	22307	2409	17720	2	455	0	0	15530	3078	0	552	165	0	18948	20965	3359	1342	-12357	-1962	-5723	-6697	19	0	0	-1978	1019	-163	-129	0	0	-10910	-11564	-1447	-793	100	10.8	79.4	0	2	0	0	69.6	13.8	0	2.5	0.7	0	84.9	94	15.1	6	39	4	9			0	0	13	7	0			0	23	17	61.4	68.1	71.4	85.7	61.4	68.1	71.4	85.7	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110913	13-09-2011	112741	CME	00	112	34664	4371	23443	6699	436	0	0	17508	2059	163	681	165	0	29858	32529	4806	2135	6725	196	-279	6696	-73	0	0	-12	-76	149	-417	165	0	6539	6655	186	70	100	12.6	67.6	19.3	1.3	0	0	50.5	5.9	0.5	2	0.5	0	86.1	93.8	13.9	6.2	39	5	9			0	0	13	5				0	25	19	54	67.2	75.3	85	44.1	58.5	56.4	70.1	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110906	06-09-2011	112741	CME	00	112	27939	4175	23722	3	509	0	0	17520	2135	14	1098	0	0	23319	25874	4620	2065	1083	-343	342	-68	149	0	0	965	68	14	-47	0	0	670	356	413	727	100	14.9	84.9	0	1.8	0	0	62.7	7.6	0.1	3.9	0	0	83.5	92.6	16.5	7.4	44	5	10			0	0	17	5		4	0	0	29	17	50.7	73.9	65.8	87.7	50.7	73.9	65.8	87.7	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110830	30-08-2011	112741	CME	00	112	26856	4518	23380	71	360	0	0	16555	2067	0	1145	0	0	22649	25518	4207	1338	352	219	438	-29	13	-115	0	-176	78	0	237	0	0	264	372	88	-20	100	16.8	87.1	0.3	1.3	0	0	61.6	7.7	0	4.3	0	0	84.3	95	15.7	5	44	5	10			0	0	18	5	0	4	0	0	30	15	49.2	77.6	66.1	90.3	49.2	77.6	66.1	90.3	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110823	23-08-2011	112741	CME	00	112	26504	4299	22942	100	347	115	0	16731	1989	0	908	0	0	22385	25146	4119	1358	-201	943	-228	100	75	-40	0	-1679	128	0	-42	0	0	-603	-40	402	-161	100	16.2	86.6	0.4	1.3	0.4	0	63.1	7.5	0	3.4	0	0	84.5	94.9	15.5	5.1	42	6	9				0	15	5	0	4	0	0	27	16	52.9	77.8	67.3	90.7	52.9	77.8	67.3	90.7	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110816	16-08-2011	112741	CME	00	112	26705	3356	23170	0	272	155	0	18410	1861	0	950	0	0	22988	25186	3717	1519	-2238	619	-860	0	0	-32	0	-2333	-585	-133	177	0	0	-1670	-1610	-568	-628	100	12.6	86.8	0	1	0.6	0	68.9	7	0	3.6	0	0	86.1	94.3	13.9	5.7	39	5	8	0			0	14	5	0	4	0	0	25	14	57.6	78.4	72.3	91	57.6	78.4	72.3	91	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110809	09-08-2011	112741	CME	00	112	28943	2737	24030	0	272	187	0	20743	2446	133	773	0	0	24658	26796	4285	2147	-4845	1124	-5328	-1	6	-11	0	-4376	-316	0	-576	0	0	-3823	-5656	-1022	811	100	9.5	83	0	0.9	0.6	0	71.7	8.5	0.5	2.7	0	0	85.2	92.6	14.8	7.4	41	5	8	0			0	15	7		4	0	0	26	16	56.8	74.8	71	88.3	56.8	74.8	71	88.3	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110802	02-08-2011	112741	CME	00	112	33788	1613	29358	1	266	198	0	25119	2762	133	1349	0	0	28481	32452	5307	1336	995	-253	1554	0	2	-29	0	1006	-267	19	-146	0	0	628	1277	367	-282	100	4.8	86.9	0	0.8	0.6	0	74.3	8.2	0.4	4	0	0	84.3	96	15.7	4	43		12				0	18	5		5	0	0	27	18	54.3	70.2	70.3	88.1	54.3	70.2	70.3	88.1	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110726	26-07-2011	112741	CME	00	112	32793	1866	27804	1	264	227	0	24113	3029	114	1495	0	0	27853	31175	4940	1618	1721	-217	1721	0	-3	-5	0	1530	43	0	320	0	0	1630	1759	91	-38	100	5.7	84.8	0	0.8	0.7	0	73.5	9.2	0.3	4.6	0	0	84.9	95.1	15.1	4.9	44		11				0	18	6		5	0	0	28	18	54.4	70.1	70.3	87.2	54.4	70.1	70.3	87.2	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110719	19-07-2011	112741	CME	00	112	31072	2083	26083	1	267	232	0	22583	2986	114	1175	0	0	26223	29416	4849	1656	1327	-74	1938	0	8	0	0	436	-1156	114	214	0	0	698	896	629	431	100	6.7	83.9	0	0.9	0.7	0	72.7	9.6	0.4	3.8	0	0	84.4	94.7	15.6	5.3	41		8				0	17	6		5	0	0	28	15	53.8	73.7	69.6	88.7	53.8	73.7	69.6	88.7	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110712	12-07-2011	112741	CME	00	112	29745	2157	24145	1	259	232	0	22147	4142	0	961	0	0	25525	28520	4220	1225	-775	-323	-744	0	44	3	0	-32	17	0	-193	-105	0	-504	-829	-271	54	100	7.3	81.2	0	0.9	0.8	0	74.5	13.9	0	3.2	0	0	85.8	95.9	14.2	4.1	41		6				0	17	9	0	4	0	0	26	16	56.4	72.9	71.6	87.8	56.4	72.9	71.6	87.8	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110705	05-07-2011	112741	CME	00	112	30520	2480	24889	1	215	229	0	22179	4125	0	1154	105	0	26029	29349	4491	1171	868	93	1406	0	-2	-55	0	501	-317	0	197	0	0	789	1034	79	-166	100	8.1	81.5	0	0.7	0.8	0	72.7	13.5	0	3.8	0.3	0	85.3	96.2	14.7	3.8	42		7				0	16	8	0	5		0	26	17	54.8	71.9	70.7	87.5	54.8	71.9	70.7	87.5	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110628	28-06-2011	112741	CME	00	112	29652	2387	23483	1	217	284	0	21678	4442	0	957	105	0	25240	28315	4412	1337	-609	174	-174	1	-6	18	0	-628	-501	0	-213	-64	0	-672	-720	63	111	100	8.1	79.2	0	0.7	1	0	73.1	15	0	3.2	0.4	0	85.1	95.5	14.9	4.5	40		7				0	13	9	0	4		0	22	19	59.7	70.3	73.2	87	59.7	70.3	73.2	87	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110621	21-06-2011	112741	CME	00	112	30261	2213	23657	0	223	266	0	22306	4943	0	1170	169	0	25912	29035	4349	1226	-1171	129	-688	0	-4	-51	0	-1380	-509	0	140	-70	0	-1115	-1318	-56	147	100	7.3	78.2	0	0.7	0.9	0	73.7	16.3	0	3.9	0.6	0	85.6	95.9	14.4	4.1	45		7	0			0	17	10	0	5		0	25	20	59.9	70	72.7	86.4	59.9	70	72.7	86.4	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110614	14-06-2011	112741	CME	00	112	31432	2084	24345	0	227	317	0	23686	5452	0	1030	239	0	27027	30353	4405	1079	-5795	307	1926	-4830	4	151	0	-447	-1998	-446	147	-271	0	-5265	-5468	-530	-327	100	6.6	77.5	0	0.7	1	0	75.4	17.3	0	3.3	0.8	0	86	96.6	14	3.4	50		10	0			0	18	10	0	4		0	26	24	59.6	68.3	72.7	83.6	59.6	68.3	72.7	83.6	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110607	07-06-2011	112741	CME	00	112	37227	1777	22419	4830	223	166	0	24133	7450	446	883	510	0	32292	35821	4935	1406	6312	165	1258	4830	115	-34	0	196	-348	292	10	266	0	5608	6264	704	48	100	4.8	60.2	13	0.6	0.4	0	64.8	20	1.2	2.4	1.4	0	86.7	96.2	13.3	3.8	55		14	4			0	19	11				0	29	33	50	48.9	68.1	77.5	48.2	40.1	62.3	65.8	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110531	31-05-2011	112741	CME	00	112	30915	1612	21161	0	108	200	0	23937	7798	154	873	244	0	26684	29557	4231	1358	-15	0	1621	0	-209	-4	0	-537	-1815	154	19	105	0	-573	61	558	-76	100	5.2	68.4	0	0.3	0.6	0	77.4	25.2	0.5	2.8	0.8	0	86.3	95.6	13.7	4.4	50		13	0			0	21	8				0	26	26	58.4	46.4	72.7	76.2	58.4	46.4	72.7	76.2	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110524	24-05-2011	112741	CME	00	112	30930	1612	19540	0	317	204	0	24474	9613	0	854	139	0	27257	29496	3673	1434	1294	0	1726	-24	-92	-152	0	1040	-391	0	-12	0	0	912	1159	382	135	100	5.2	63.2	0	1	0.7	0	79.1	31.1	0	2.8	0.4	0	88.1	95.4	11.9	4.6	43		11	0			0	15	10	0			0	20	23	62.7	44.7	79	76.9	62.7	44.7	79	76.9	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110517	17-05-2011	112741	CME	00	112	29636	1612	17814	24	409	356	0	23434	10004	0	866	139	0	26345	28337	3291	1299	-868	21	-1725	4	-168	206	0	-4	689	-5	-162	0	0	-314	-831	-554	-37	100	5.4	60.1	0.1	1.4	1.2	0	79.1	33.8	0	2.9	0.5	0	88.9	95.6	11.1	4.4	45		13				0	14	10	0			0	20	26	64.3	47.7	79.1	76.6	64.3	47.7	79.1	76.6	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110510	10-05-2011	112741	CME	00	112	30504	1591	19539	20	577	150	0	23438	9315	5	1028	139	0	26659	29168	3845	1336	-1116	-158	-399	2	-859	15	0	509	-557	-235	45	0	0	-696	-1174	-420	58	100	5.2	64.1	0.1	1.9	0.5	0	76.8	30.5	0	3.4	0.5	0	87.4	95.6	12.6	4.4	47		13				0	14	11		4		0	23	26	60.5	46.8	76.5	78.1	60.5	46.8	76.5	78	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110503	03-05-2011	112741	CME	00	112	31620	1749	19938	18	1436	135	0	22929	9872	240	983	139	0	27355	30342	4265	1278	4400	115	3060	0	882	-164	0	3405	1599	27	-15	-229	0	4414	4293	-14	107	100	5.5	63.1	0.1	4.5	0.4	0	72.5	31.2	0.8	3.1	0.4	0	86.5	96	13.5	4	51		13				0	18	11				0	27	27	53	49.3	70.3	77.4	53	49.3	70.3	77.4	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110426	26-04-2011	112741	CME	00	112	27220	1634	16878	18	554	299	0	19524	8273	213	998	368	0	22941	26049	4279	1171	1431	22	2087	0	-143	-10	0	1461	-744	0	0	134	0	1340	1467	91	-36	100	6	62	0.1	2	1.1	0	71.7	30.4	0.8	3.7	1.4	0	84.3	95.7	15.7	4.3	47		13				0	16	10				0	21	28	51.6	49.7	70.3	74.5	51.6	49.7	70.3	74.5	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110419	19-04-2011	112741	CME	00	112	25789	1612	14791	18	697	309	0	18063	9017	213	998	234	0	21601	24582	4188	1207	4646	-269	4031	0	571	-145	0	3508	564	213	-3	234	0	4020	4897	626	-251	100	6.3	57.4	0.1	2.7	1.2	0	70	35	0.8	3.9	0.9	0	83.8	95.3	16.2	4.7	50		13				0	17	11				0	23	29	48.9	52.1	67.2	74.2	48.9	52.1	67.2	74.2	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110412	12-04-2011	112741	CME	00	112	21143	1881	10760	18	126	454	0	14555	8453	0	1001	0	0	17581	19685	3562	1458	4946	-816	4201	-12	126	307	0	5044	733	-3	338	0	0	4677	5226	269	-280	100	8.9	50.9	0.1	0.6	2.1	0	68.8	40	0	4.7	0	0	83.2	93.1	16.8	6.9	47		11				0	16	11	0		0	0	23	25	48.1	53.1	66.7	72.4	48.1	53.1	66.7	72.3	"(CONTRACTS OF NZD 100,000)"	F15	Combined
NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE	110405	05-04-2011	112741	CME	00	112	16197	2697	6559	30	0	147	0	9511	7720	3	663	0	0	12904	14459	3293	1738	2796	-1530	3047	-10	-274	-1068	0	3761	1361	-213	0	0	0	1734	3117	1062	-321	100	16.7	40.5	0.2	0	0.9	0	58.7	47.7	0	4.1	0	0	79.7	89.3	20.3	10.7	37	5	8		0		0	12	10			0	0	19	20	51	54.3	65.8	71.4	51	54.3	65.8	71.2	"(CONTRACTS OF NZD 100,000)"	F15	Combined
